Track ID,Track Name,Artist(s),Album,Release Date,Cover Image,Popularity,Genre
3bZPdEskcnMdepwCaDSJRl,Bin Tere,"['Vishal-Shekhar', 'Shafqat Amanat Ali', 'Sunidhi Chauhan']",I Hate Luv Storys (Original Motion Picture Soundtrack),25-05-2010,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec,66,bollywood
46QbY78ha62aiu6gBgC7lS,G.O.A.T.,['Diljit Dosanjh'],G.O.A.T.,29-07-2020,https://i.scdn.co/image/ab67616d0000b273e62ca3548e739bd85eebbbc9,67,bollywood
4OcvkkpF3xmyCGGY5IBlgi,"Tera Ban Jaunga (From ""Kabir Singh"")","['Akhil Sachdeva', 'Tulsi Kumar']",Best Of Akhil Sachdeva,03-09-2019,https://i.scdn.co/image/ab67616d0000b273dc9563139ebc2a5597254664,66,bollywood
2tva3nN2kQhBjHMC7Zlty6,Deewana Kar Raha Hai,['Javed Ali'],Raaz 3,03-08-2012,https://i.scdn.co/image/ab67616d0000b273e108cdcfc16d1c27220fc8dd,66,bollywood
7mSzDKajY2wUtstQSLdzMK,Rang Lageya,"['Mohit Chauhan', 'Rochak Kohli']",Rang Lageya,17-03-2021,https://i.scdn.co/image/ab67616d0000b273f6429dd1d2b1cc114020ec3c,65,bollywood
3Kl8p2PxVf8eAayLwTxOIm,Dil Ibaadat,"['Pritam', 'KK']",Tum Mile (Original Motion Picture Soundtrack),08-09-2009,https://i.scdn.co/image/ab67616d0000b273bcb8ec035de7b2dda0f74660,66,bollywood
6f3ANRNQ8nCiPZ6VqXqq93,Main Rahoon Ya Na Rahoon,"['Amaal Mallik', 'Armaan Malik', 'Rashmi Virag']",Main Rahoon Ya Na Rahoon,24-11-2015,https://i.scdn.co/image/ab67616d0000b273899494fd2fbd757674459af3,66,bollywood
72vuBPMhwFNlSYpTSf6fVD,Hass Hass,"['Diljit Dosanjh', 'Sia', 'Greg Kurstin']",Hass Hass,26-10-2023,https://i.scdn.co/image/ab67616d0000b27374a99276badeec2675a9eaec,67,bollywood
3oWxFNsXstcancCR1wODR4,Tera Ban Jaunga,"['Akhil Sachdeva', 'Tulsi Kumar']",Kabir Singh,14-06-2019,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a,66,bollywood
4blqlsA1uf2d2I40E90EUC,"Tere Hawaale (From ""Laal Singh Chaddha"")","['Pritam', 'Arijit Singh', 'Shilpa Rao']","Tere Hawaale (From ""Laal Singh Chaddha"")",04-08-2022,https://i.scdn.co/image/ab67616d0000b273336a3ce27714f4f4999da39d,66,bollywood
0u8wprNfOdcWpUlWnfMcpP,Bol Na Halke Halke,"['Shankar-Ehsaan-Loy', 'Rahat Fateh Ali Khan', 'Mahalakshmi Iyer', 'Gulzar']",Jhoom Barabar Jhoom,15-05-2007,https://i.scdn.co/image/ab67616d0000b2737b4cb0b50580de81cce0a14b,66,bollywood
1hQia6rxgfM1ly2hE3StWp,Ishq Wala Love,"['Vishal-Shekhar', 'Shekhar Ravjiani', 'Salim Merchant', 'Neeti Mohan']",Student of the Year (Original Motion Picture Soundtrack),31-08-2012,https://i.scdn.co/image/ab67616d0000b273ad40f4e70b2f2a2a6052d49d,66,bollywood
0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,"['Vishal-Shekhar', 'Arijit Singh', 'Caralisa Monteiro', 'Jaideep Sahni']",Befikre,01-12-2016,https://i.scdn.co/image/ab67616d0000b273f5dc36d5000145375a41c3b8,66,bollywood
39ujbBjTwwqUFySaCYDMMT,Proper Patola,"['Badshah', 'Diljit Dosanjh', 'Aastha Gill']",Namaste England (Original Motion Picture Soundtrack),03-10-2018,https://i.scdn.co/image/ab67616d0000b273dd8f11e5b3c77cd2a9517ee0,66,bollywood
4brSaQIT3bnnE41D042fgL,Tu Hai Ki Nahi,['Ankit Tiwari'],Roy,09-01-2015,https://i.scdn.co/image/ab67616d0000b273f6371011af4c82fb31d54820,66,bollywood
3HFjh7QljnUCBLsoTwMuTj,Kya Mujhe Pyar Hai,"['Pritam', 'KK', 'Neelesh Misra']",Woh Lamhe,17-08-2006,https://i.scdn.co/image/ab67616d0000b273238513a0da74c837b2eeb8d7,66,bollywood
5a11x5PUFvJEadMRqtNtTr,Piya O Re Piya,"['Atif Aslam', 'Shreya Ghoshal', 'Sachin-Jigar']",Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack),24-02-2011,https://i.scdn.co/image/ab67616d0000b2739546c25ac50268b2b74842e7,66,bollywood
5a2Hoi1wuhCA6Ob7pbOlpW,Sun Saathiya,"['Divya Kumar', 'Priya Saraiya']",ABCD 2 (Original Motion Picture Soundtrack),24-08-2018,https://i.scdn.co/image/ab67616d0000b2734634da1d297644a35619f4fc,66,bollywood
6udC4b4jOSnHb9ItnXgKLR,Saibo,"['Sachin-Jigar', 'Shreya Ghoshal', 'Tochi Raina']",Shor in the City (Original Motion Picture Soundtrack),28-03-2011,https://i.scdn.co/image/ab67616d0000b2731aac2079e5047e1bfd1b59d9,66,bollywood
2EFKkCC7Lfqb01BLTrYJy5,"Mere Mehboob (From ""Vicky Vidya Ka Woh Wala Video"")","['Sachin-Jigar', 'Shilpa Rao', 'Sachet Tandon', 'Priya Saraiya']","Mere Mehboob (From ""Vicky Vidya Ka Woh Wala Video"")",23-09-2024,https://i.scdn.co/image/ab67616d0000b27344a38a16ca8778e748a4ac8b,66,bollywood
61R3DMR4U2n25qgX9ryciJ,Jatt Mehkma,['Yo Yo Honey Singh'],Glory,26-08-2024,https://i.scdn.co/image/ab67616d0000b273aad3f4b601ae8763b3fc4e88,66,bollywood
4fyR24BKznXBLNkK8LwWla,Dheere Dheere,['Yo Yo Honey Singh'],Dheere Dheere,31-08-2015,https://i.scdn.co/image/ab67616d0000b273d2ca4ba1030b7fefd8e53464,66,bollywood
3APdIdF8H0jsxSuGOqXedS,Kabhi Kabhi Aditi,['Rashid Ali'],Jaane Tu... Ya Jaane Na,21-05-2008,https://i.scdn.co/image/ab67616d0000b273abf91851997179d195afab5f,66,bollywood
2iZeKe5avjtKVmjfSFkpxd,Tum Jo Aaye,"['Pritam', 'Rahat Fateh Ali Khan', 'Tulsi Kumar', 'Irshad Kamil']",Once Upon A Time In Mumbaai,29-06-2010,https://i.scdn.co/image/ab67616d0000b273df934f4de5f8dd46f8d75f5f,66,bollywood
5QW9K4A1gMnIi94YUxtsfM,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","['Sachin-Jigar', 'Arijit Singh', 'Amitabh Bhattacharya']","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",16-05-2023,https://i.scdn.co/image/ab67616d0000b273bf8097b2589277bd3d8f7a2d,65,bollywood
1feANd8EfcDP5UqSvbheM3,"Bekhayali (From ""Kabir Singh"")","['Sachet Tandon', 'Sachet-Parampara']","Bekhayali (From ""Kabir Singh"")",24-05-2019,https://i.scdn.co/image/ab67616d0000b27390d98409f70719daa0dc0421,66,bollywood
6gwnKOvdBKkTU4CQ7KpIAu,"Bandeya - From ""Dil Juunglee""","['Shaarib Toshi', 'Arijit Singh']","Bandeya (From ""Dil Juunglee"")",22-02-2018,https://i.scdn.co/image/ab67616d0000b2735cd31847e786b7e1e185e062,65,bollywood
0KSOLEBixnBYIKNHF1VbzF,Hona Tha Pyar,"['Atif Aslam', 'Hadiqa Kiani']",Bol (Original Motion Picture Soundtrack),05-06-2011,https://i.scdn.co/image/ab67616d0000b27371ef95ca0f8a1270a3cebc05,66,bollywood
4OEBP1iwGmLtcM8UKRLm80,"Itni Si Baat Hain (From ""Azhar"")","['Arijit Singh', 'Antara Mitra']",Ultimate Love Songs - Arijit Singh,19-05-2020,https://i.scdn.co/image/ab67616d0000b2731aa5adad8593923dcdf1a7d0,65,bollywood
11qnwt18ZckPqchzK2I3U7,Dil Jhoom,"['Mithoon', 'Arijit Singh', 'Sayeed Quadri']",Gadar 2 (Original Motion Picture Soundtrack),05-08-2023,https://i.scdn.co/image/ab67616d0000b2737813b389296a4f42219a9795,65,bollywood
7BdVecQ6n11Qn6m5L9WDBW,Aayi Nai,"['Sachin-Jigar', 'Pawan Singh', 'Simran Choudhary', 'Divya Kumar', 'Amitabh Bhattacharya']",Stree 2,10-08-2024,https://i.scdn.co/image/ab67616d0000b27336ae86ae0ed9f7a70985b68c,65,bollywood
1tPPINau3vBP8Q89JTn0ER,Saudebazi (Encore),"['Pritam', 'Javed Ali']",Aakrosh,18-09-2010,https://i.scdn.co/image/ab67616d0000b273b425c9dadc417923e894eb59,65,bollywood
0qQ4IdhjzNr0gJhdMTf2n3,"O Maahi (From ""Dunki"")","['Pritam', 'Arijit Singh', 'Irshad Kamil']","O Maahi (From ""Dunki"")",11-12-2023,https://i.scdn.co/image/ab67616d0000b2737506d87e6489c5a93c042523,66,bollywood
5EYZZvmNAH5VZCwuzYJqoA,Chand Sifarish,"['Jatin-Lalit', 'Shaan', 'Kailash Kher', 'Prasoon Joshi']",Fanaa,12-04-2006,https://i.scdn.co/image/ab67616d0000b273d2be316742edcc853ea55141,66,bollywood
7H3mfOvtPNA8YDF3EdKy0L,Tum Hi Ho Bandhu,"['Neeraj Shridhar', 'Kavita Seth', 'Pritam']",Cocktail (Original Motion Picture Soundtrack),15-06-2012,https://i.scdn.co/image/ab67616d0000b273ad204486839062991becfbc9,66,bollywood
5pPyvA03RKSJrAnnDcq0nh,Saibo,"['Sachin-Jigar', 'Shreya Ghoshal', 'Tochi Raina']",Shor in the City (Original Motion Picture Soundtrack [Deluxe Edition]),2011,https://i.scdn.co/image/ab67616d0000b273785863b7879a10531649cab6,65,bollywood
29YePgOxuPLfU7uZKxKf6w,Sawaar Loon,"['Monali Thakur', 'Amit Trivedi']",Lootera,29-05-2013,https://i.scdn.co/image/ab67616d0000b2730e26db222796cf4207425abc,65,bollywood
2si0ZNx4yRbggTvrIom8A2,Paniyon Sa,"['Rochak Kohli', 'Atif Aslam', 'Tulsi Kumar']","Paniyon Sa (From ""Satyameva Jayate"")",12-07-2018,https://i.scdn.co/image/ab67616d0000b2739742672a11faf728dea4b1cd,65,bollywood
1EjxJHY9A6LMOlvyZdwDly,Tum Mile,"['Pritam', 'Neeraj Shridhar']",Tum Mile (Original Motion Picture Soundtrack),08-09-2009,https://i.scdn.co/image/ab67616d0000b273bcb8ec035de7b2dda0f74660,65,bollywood
2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")","['Tanishk Bagchi', 'Jubin Nautiyal', 'Asees Kaur']","Raataan Lambiyan (From ""Shershaah"")",30-07-2021,https://i.scdn.co/image/ab67616d0000b273a75c2f26913099a420050f01,66,bollywood
5VrLz2NUTLbPzgjuVOjxUx,"Aadat - From ""Kalyug""","['Atif Aslam', 'Jal', 'Mithoon']",Kalyug (Original Motion Picture Soundtrack),09-12-2005,https://i.scdn.co/image/ab67616d0000b273a42a1a134199e3568884af8e,65,bollywood
3qrdLVOClRU4yPkcXZ7c5u,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","['Ayushmann Khurrana', 'Tanishk-Vayu']","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",04-02-2020,https://i.scdn.co/image/ab67616d0000b273cb75480c8f75cf7d5d422996,65,bollywood
0H2iJVgorRR0ZFgRqGUjUM,Channa Mereya,"['Pritam', 'Arijit Singh']",Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],26-10-2016,https://i.scdn.co/image/ab67616d0000b273bca30634e6cad10b97c03d21,66,bollywood
6E9UwSfT80age2xknoMS7Y,"Tum Hi Aana (From ""Marjaavaan"")","['Payal Dev', 'Jubin Nautiyal', 'Kunaal Vermaa']","Tum Hi Aana (From ""Marjaavaan"")",03-10-2019,https://i.scdn.co/image/ab67616d0000b2736539071e0f1833190a491d4d,65,bollywood
5WncH5iZ5GFlnXm7jKEXVP,Labon Ko,"['Pritam', 'KK']",Bhool Bhulaiyaa,05-09-2007,https://i.scdn.co/image/ab67616d0000b2734cfe2d352da6d7910961377f,65,bollywood
0gRNu9dVzi5aC87AI1empZ,Jab Se Tere Naina,"['Monty Sharma', 'Shaan']",Saawariya (Original Motion Picture Soundtrack),14-09-2007,https://i.scdn.co/image/ab67616d0000b273bd848c36d02a36a7610d9641,65,bollywood
06zJUeKU5KFy50Cho6pDcr,Aasan Nahin Yahan,['Arijit Singh'],Aashiqui 2,06-04-2013,https://i.scdn.co/image/ab67616d0000b2736404721c1943d5069f0805f3,65,bollywood
3aaiAWCet6sbfOfLSn3g7i,Tu Chahiye,"['Pritam', 'Atif Aslam', 'Amitabh Bhattacharya']",Bajrangi Bhaijaan,07-07-2015,https://i.scdn.co/image/ab67616d0000b273e7f1ff44b74df429307f4164,65,bollywood
1ErMeReQpwGuroEk5zekr3,"Choli Ke Peeche (From ""Crew"")","['Diljit Dosanjh', 'Alka Yagnik', 'Ila Arun', 'IP Singh', 'Akshay & IP']","Choli Ke Peeche (From ""Crew"")",20-03-2024,https://i.scdn.co/image/ab67616d0000b273cf1dcbbcfd277c72e9c7be92,65,bollywood
1fkjRQA8wXPPyxqYLbxuqy,Ishq Bulaava,"['Vishal-Shekhar', 'Sanam Puri', 'Shipra Goyal']",Hasee Toh Phasee (Original Motion Picture Soundtrack),05-01-2014,https://i.scdn.co/image/ab67616d0000b2732025db071cd9dd7e8023e01e,65,bollywood
6UEhNvccAc4OyEDJYB5brb,Ek Din Teri Raahon,"['Javed Ali', 'Pritam']",Naqaab (Original Motion Picture Soundtrack),13-07-2007,https://i.scdn.co/image/ab67616d0000b2734b40a14a7587ec830f891a91,65,bollywood
57jOEZtoLQK4zF2x55bdkp,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","['Rochak Kohli', 'Arijit Singh', 'Neha Kakkar']","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",02-12-2019,https://i.scdn.co/image/ab67616d0000b2739c48ffd6b1a9a43b9a74c66c,65,bollywood
0czcoKJbJt08NqKrvSbbz7,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")","['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']","O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",04-03-2023,https://i.scdn.co/image/ab67616d0000b2732a733a9eeabca1a5fb50312b,64,bollywood
7qchN9iUKSFijPsadG9m2w,Tera Ghata,['Gajendra Verma'],Tera Ghata,19-05-2018,https://i.scdn.co/image/ab67616d0000b2736e7aabc7eaf60f2c1eee2b16,65,bollywood
2IEhtVeM9TVql8fZdKdlo9,Main Rang Sharbaton Ka,"['Atif Aslam', 'Chinmayi', 'Pritam']",Best of Romance: Atif Aslam & Pritam,20-04-2023,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,65,bollywood
1tCduDqB3J8r90FAxprLzO,Nazm Nazm,['Arko'],Hits of Ayushmann Khurrana,07-07-2023,https://i.scdn.co/image/ab67616d0000b273bb101867b5d5f63bf1ae30ba,64,bollywood
6TFESXMfJJWwccviaxGAMa,Humsafar,"['Akhil Sachdeva', 'Mansheel Gujral']",Badrinath Ki Dulhania,14-02-2017,https://i.scdn.co/image/ab67616d0000b273fa3617fcd0dd0f23e7174219,64,bollywood
6y5SuF4NxGkvwpAdqcAkD3,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","['Pritam', 'Arijit Singh', 'Shreya Ghoshal', 'Shadab Faridi', 'Altamash Faridi', 'Amitabh Bhattacharya']",Rocky Aur Rani Kii Prem Kahaani,15-05-2024,https://i.scdn.co/image/ab67616d0000b273fc02a05930a6cde09ec57678,64,bollywood
3W1XHtgu4Pt7ai4d8RrKwD,Tumhare Hi Rahenge Hum,"['Sachin-Jigar', 'Varun Jain', 'Shilpa Rao', 'Amitabh Bhattacharya']",Stree 2,10-08-2024,https://i.scdn.co/image/ab67616d0000b27336ae86ae0ed9f7a70985b68c,64,bollywood
7uNnlVit5qDvfOje0pqICF,Tum Ho,"['Mohit Chauhan', ""Suzanne D'Mello""]",Rockstar,01-10-2011,https://i.scdn.co/image/ab67616d0000b27354e544672baa16145d67612b,65,bollywood
3yRLROmAcKJBqTrdEczFB8,Brown Rang,['Yo Yo Honey Singh'],International Villager,27-02-2012,https://i.scdn.co/image/ab67616d0000b2736119682d5b9f8b1ba6919ed9,64,bollywood
4AoQVhME8Ko6LNm4lV2wwQ,Hookah Bar,"['Himesh Reshammiya', 'Vineet Singh', 'Aaman Trikha']",Khiladi 786,30-10-2012,https://i.scdn.co/image/ab67616d0000b27333f89bc08b2d9cda09a857a1,65,bollywood
0EwRpK9wY6lHfcJSt82w4x,Aaj Se Teri,"['Amit Trivedi', 'Arijit Singh']",Padman (Original Motion Picture Soundtrack),26-12-2017,https://i.scdn.co/image/ab67616d0000b2736b652c887eea91470f495eca,64,bollywood
4NmWv6PEGEAmorN5UN9fRo,Ajj Din Chadheya,"['Rahat Fateh Ali Khan', 'Pritam']",Love Aaj Kal (Original Motion Picture Soundtrack),31-07-2009,https://i.scdn.co/image/ab67616d0000b273b47eb88571640ed71dd2fd47,64,bollywood
3OLFqbd9ZeVjaUKTiaLsD6,Tu Hi Haqeeqat,"['Pritam', 'Javed Ali', 'Irshan Ashraf', 'Shadab']",Tum Mile (Original Motion Picture Soundtrack),08-09-2009,https://i.scdn.co/image/ab67616d0000b273bcb8ec035de7b2dda0f74660,64,bollywood
0XwRlvv3KlOu4HWlOH34XG,Lover,['Diljit Dosanjh'],MoonChild Era,22-08-2021,https://i.scdn.co/image/ab67616d0000b273ef759d4ae310020a06939e99,65,bollywood
0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")","['Vishal-Shekhar', 'Shilpa Rao', 'Caralisa Monteiro', 'Vishal Dadlani', 'Shekhar Ravjiani', 'Kumaar']","Besharam Rang (From ""Pathaan"")",12-12-2022,https://i.scdn.co/image/ab67616d0000b27313d49ed65bac50bf72524091,64,bollywood
1J9vyEntJ79CppvgUxJs75,Zaalima,"['Arijit Singh', 'Harshdeep Kaur']",Raees (Original Motion Picture Soundtrack),24-01-2017,https://i.scdn.co/image/ab67616d0000b273fced3ea9af59ad98c142279e,65,bollywood
5G7pZ8G8NFvS1MQ9H4L7dC,Pal,"['Javed-Mohsin', 'Arijit Singh', 'Shreya Ghoshal', 'Kunaal Vermaa', 'Prashant Ingole']",Pal,14-09-2018,https://i.scdn.co/image/ab67616d0000b27311f04db5315007b4004c4691,64,bollywood
5vGiuYFSGekGLgbxhV1rD5,Tu Jaane Na,"['Atif Aslam', 'Pritam']",Best of Romance: Atif Aslam & Pritam,20-04-2023,https://i.scdn.co/image/ab67616d0000b273a1c00de3e08bfde2c646c7a3,65,bollywood
5GeBgck1MU2tlIkMpsn8uT,Matargashti,['Mohit Chauhan'],Tamasha,16-10-2015,https://i.scdn.co/image/ab67616d0000b273da50894e074ecd5ce61de0a1,64,bollywood
6zCQF5tu7HVwU9shhKqiuF,Khamoshiyan,"['Jeet Gannguli', 'Arijit Singh', 'Rashmi Virag']",Khamoshiyan (Original Motion Picture Soundtrack),29-12-2014,https://i.scdn.co/image/ab67616d0000b2738d07544fddf5b7d9a1e41554,64,bollywood
3pVXZ04pu8zYaiAHCrh6PV,Dope Shope,"['Yo Yo Honey Singh', 'Deep Money']",International Villager,27-02-2012,https://i.scdn.co/image/ab67616d0000b2736119682d5b9f8b1ba6919ed9,63,bollywood
2g3o6I7YuKFEUn9OOfuAfP,Naina Da Kya Kasoor,['Amit Trivedi'],Andhadhun (Original Motion Picture Soundtrack),03-10-2018,https://i.scdn.co/image/ab67616d0000b273d71d2e2ca2f49bd019476930,64,bollywood
5cjVsWqIkBQC7acTRhL0RO,Kamariya,"['Aastha Gill', 'Sachin Sanghvi', 'Jigar Saraiya', 'Divya Kumar']",Stree,22-08-2018,https://i.scdn.co/image/ab67616d0000b273757e3e10c59c6e71affce6d6,64,bollywood
3oNVqllTnz7bHrY3f0nICg,Phir Bhi Tumko Chaahunga,"['Mithoon', 'Arijit Singh', 'Shashaa Tirupati']",Half Girlfriend (Original Motion Picture Soundtrack),30-04-2017,https://i.scdn.co/image/ab67616d0000b273aca529b2fdfaabf2f50fc9e3,64,bollywood
4wIWWEhbdgKAxhR68eE0Ye,"Mast Magan (From ""2 States"")","['Arijit Singh', 'Chinmayi']",Groove With Arijit Singh,22-05-2019,https://i.scdn.co/image/ab67616d0000b273614a583a490e23b29821b2ed,65,bollywood
3beYHVCFKzbdNjJqjKeYpM,Teri Jhuki Nazar,"['Pritam', 'Shafqat Amanat Ali']",Murder 3 (Original Motion Picture Soundtrack),01-02-2013,https://i.scdn.co/image/ab67616d0000b273947e9127982f21bf5504e1f8,64,bollywood
6zj2GvmNx7IB74qgg98RCP,Ek number,"['Himesh Reshammiya', 'Neeti Mohan']",Sanam Teri Kasam (Original Motion Picture Soundtrack),06-01-2016,https://i.scdn.co/image/ab67616d0000b273f000fdbe92e9a1058034fd33,63,bollywood
4ZVfIGaZP93t0stmBj4FqA,Teri Yaadon Mein,"['KK', 'Shreya Ghoshal']",The Killer,15-06-2006,https://i.scdn.co/image/ab67616d0000b2731b79f578c973abf93d5d4dbc,64,bollywood
0IudGhdeJZwJ0Ps6ndtQDt,Falak Tak,"['Vishal-Shekhar', 'Udit Narayan', 'Mahalakshmi Iyer', 'Kausar Munir']",Tashan,27-03-2008,https://i.scdn.co/image/ab67616d0000b273350fe52fe51edbfe385b6228,64,bollywood
4kVsV4GhcNpHSDs6siioM0,Ammayi,"['Raghav Chaitanya', 'Anantha Sreeram', 'Pritam']",ANIMAL (TELUGU),24-11-2023,https://i.scdn.co/image/ab67616d0000b27334b868c8d485812aa5566043,63,bollywood
0a17mIL7XTvYqe9mxuPd3y,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")","['Tanishk Bagchi', 'Kausar Munir', 'Jubin Nautiyal']","Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",20-05-2024,https://i.scdn.co/image/ab67616d0000b27340bbf387f0a0286354a8dbfa,63,bollywood
2PxZSFOv7RebkeSEwQTjr7,Tera Mera Rishta,['Mustafa Zahid'],Awarapan (Original Soundtrack),21-03-2022,https://i.scdn.co/image/ab67616d0000b273696bb5555960c0886e644f27,64,bollywood
2UKK9UEbKlykbmLVP1zWIQ,Haule Haule,"['Salim–Sulaiman', 'Sukhwinder Singh', 'Jaideep Sahni']",Rab Ne Bana Di Jodi,06-11-2008,https://i.scdn.co/image/ab67616d0000b2731555fec10000486f9331fbc8,64,bollywood
4chxJYv0qsOKQukt6cKp97,Toh Phir Aao,['Mustafa Zahid'],Awarapan (Original Soundtrack),21-03-2022,https://i.scdn.co/image/ab67616d0000b273696bb5555960c0886e644f27,64,bollywood
4bIQXffbALkCC0Xo6aTicP,Maahi,"['Shaarib Toshi', 'Toshi Sabri']",RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),01-12-2008,https://i.scdn.co/image/ab67616d0000b273bf8dad28cba0f3680ee29364,64,bollywood
7y5t2ePdh0lAejWJ8vPSuP,"Jaan Ban Gaye - From ""Khuda Haafiz""","['Asees Kaur', 'Mithoon', 'Vishal Mishra']","Jaan Ban Gaye (From ""Khuda Haafiz"")",29-07-2020,https://i.scdn.co/image/ab67616d0000b2739cc663f4159b34a3cb9c435d,63,bollywood
1fcCPXmH4vUzG6UQTTjZp5,Phir Bhi Tumko Chaahunga,"['Mithoon', 'Arijit Singh', 'Shashaa Tirupati']",The Arijit Singh Collection,26-05-2023,https://i.scdn.co/image/ab67616d0000b273627b5b17cb48f6e6956b842e,64,bollywood
0ljjmkJocnhXzP62JYNW8p,Evarevaro,"['Vishal Mishra', 'Anantha Sreeram']",ANIMAL (TELUGU),24-11-2023,https://i.scdn.co/image/ab67616d0000b27334b868c8d485812aa5566043,63,bollywood
6WediUhXDfm8FR3wlM0r3G,Subha Hone Na De,"['Pritam', 'Mika Singh', 'Shefali Alvares']",Desi Boyz,21-10-2011,https://i.scdn.co/image/ab67616d0000b273daa89593cc2cde9651665d03,64,bollywood
7HuLB7m448hiKT7Af60Ew3,Nachde Ne Saare,"['Jasleen Royal', 'Harshdeep Kaur', 'Siddharth Mahadevan', 'Aditya Sharma']",Baar Baar Dekho (Original Motion Picture Soundtrack),04-08-2016,https://i.scdn.co/image/ab67616d0000b273edfe45782ad611717d77b2ee,64,bollywood
3uL1IBFhg52VcQqOwAG01E,Mast Magan,"['Arijit Singh', 'Chinmayi']",2 States,14-03-2014,https://i.scdn.co/image/ab67616d0000b273c7b8d39b1e113845906984ab,64,bollywood
6EivvaEepVTjmDde43eGiB,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","['Pritam', 'Arijit Singh', 'Shreya Ghoshal', 'Shadab Faridi', 'Altamash Faridi', 'Amitabh Bhattacharya']","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",18-07-2023,https://i.scdn.co/image/ab67616d0000b27339890c916878b32aebd1d0ee,63,bollywood
2iGnFW7m517taq3AJIE6DK,Milne Hai Mujhse Aayi,['Arijit Singh'],Aashiqui 2,06-04-2013,https://i.scdn.co/image/ab67616d0000b2736404721c1943d5069f0805f3,63,bollywood
7fyiYhn7STpHvT5g0lbncC,Ik Vaari Aa,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']",Raabta,03-06-2017,https://i.scdn.co/image/ab67616d0000b2732e44757f6ea4eb34d2a0d42f,63,bollywood
1QufGJee7k9v4Cfp2NxXbv,Abhi Kuch Dino Se,"['Pritam', 'Mohit Chauhan']",Dil Toh Baccha Hai Ji,23-12-2010,https://i.scdn.co/image/ab67616d0000b273b4e0221394af47af99c78eb3,64,bollywood
2HNG9q8rXbnijbPTwCMgsb,"Woh Lamhe Woh Baatein - From ""Zeher""","['Atif Aslam', 'Roop Kumar Rathod', 'Mithoon', 'Naresh Sharma']",Best Old Songs,14-06-2024,https://i.scdn.co/image/ab67616d0000b273133ed89e20fc96e20378df9c,64,bollywood
4vgCpNUUcpEIBifidhQOnR,Haan Tu Hain,"['Pritam', 'KK']",Jannat (Original Motion Picture Soundtrack),07-03-2008,https://i.scdn.co/image/ab67616d0000b273727d531901c07a499498c544,63,bollywood
1kDZSmw3mKQeAjcmPTLS3M,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","['Pritam', 'Arijit Singh', 'Shreya Ghoshal', 'Amitabh Bhattacharya']",Rocky Aur Rani Kii Prem Kahaani,15-05-2024,https://i.scdn.co/image/ab67616d0000b273fc02a05930a6cde09ec57678,63,bollywood
7sJQv0LRPgM2xCkkdWOlyj,Mere Sohneya,"['Sachet Tandon', 'Parampara Tandon']",Kabir Singh,14-06-2019,https://i.scdn.co/image/ab67616d0000b273c5545f737b16ad5ee767b62a,63,bollywood
3W1XPf7mvuQcWQB7U7MbTM,Dilliwaali Girlfriend,"['Pritam', 'Arijit Singh', 'Sunidhi Chauhan']",Yeh Jawaani Hai Deewani,30-03-2013,https://i.scdn.co/image/ab67616d0000b273707ea5b8023ac77d31756ed4,64,bollywood
1gwO79MdYdumgIjxq8eCxB,Bahara,"['Vishal-Shekhar', 'Shreya Ghoshal', 'Sona Mohapatra']",I Hate Luv Storys (Original Motion Picture Soundtrack),25-05-2010,https://i.scdn.co/image/ab67616d0000b2731992dd7b33baf5887ea4a1ec,64,bollywood
1kcV2LJxt5v0s2cEGtEJ5i,Phir Se Ud Chala,['Mohit Chauhan'],Rockstar,01-10-2011,https://i.scdn.co/image/ab67616d0000b27354e544672baa16145d67612b,63,bollywood
